"k","replicate","rho"
50,2633,0.754476089748432
50,2634,0.800206491904006
50,2635,0.805595426959784
50,2636,0.726977411800257
50,2637,0.75825338067538
50,2638,0.762685402029664
50,2639,0.761728488328171
50,2640,0.890458563118531
50,2641,0.769736345093299
50,2642,0.771045805947974
50,2643,0.771247261464078
50,2644,0.80589761023394
50,2645,0.830424819319584
50,2646,0.640603359270731
50,2647,0.836669940318803
50,2648,0.69363652388507
50,2649,0.760167208078366
50,2650,0.777844929616479
50,2651,0.812847825539523
50,2652,0.836367757044648
50,2653,0.848908362922112
50,2654,0.75825338067538
50,2655,0.797637934073682
50,2656,0.757850469643172
50,2657,0.757346830852912
50,2658,0.809876356676991
50,2659,0.864873712573342
50,2660,0.791543904711541
50,2661,0.734129082621944
50,2662,0.801465588879656
50,2663,0.778650751680894
50,2664,0.758203016796354
50,2665,0.835763390496336
50,2666,0.725919770340712
50,2667,0.713278436705195
50,2668,0.774873460753947
50,2669,0.772002719649467
50,2670,0.75251189846642
50,2671,0.735639998992722
50,2672,0.833497015940168
50,2673,0.797335750799527
50,2674,0.772607086197779
50,2675,0.820906046183677
50,2676,0.746367505225253
50,2677,0.772707813955831
50,2678,0.737704918032787
50,2679,0.809674901160887
50,2680,0.734229810379996
50,2681,0.771398353101156
50,2682,0.721689204502531
50,2683,0.723955579058699
50,2684,0.724761401123114
50,2685,0.760721210747652
50,2686,0.754929364659666
50,2687,0.751152073732719
50,2688,0.72506358439727
50,2689,0.715645539019415
50,2690,0.771247261464078
50,2691,0.757951197401224
50,2692,0.686988491853643
50,2693,0.691974515877213
50,2694,0.720379743647856
50,2695,0.740928206290449
50,2696,0.780363123567777
50,2697,0.807761073757901
50,2698,0.755886278361159
50,2699,0.746568960741356
50,2700,0.692175971393317
50,2701,0.683311928684747
50,2702,0.741129661806552
50,2703,0.812948553297575
50,2704,0.805293243685629
50,2705,0.686031578152149
50,2706,0.747425146684798
50,2707,0.831583188537181
50,2708,0.773815819294402
50,2709,0.685880486515071
50,2710,0.738561103976228
50,2711,0.812495278386341
50,2712,0.738107829064995
50,2713,0.789881896703684
50,2714,0.773312180504142
50,2715,0.839490317544257
50,2716,0.801012313968422
50,2717,0.844526705446853
50,2718,0.68452066178137
50,2719,0.784492961647906
50,2720,0.773110724988039
50,2721,0.794968648485306
50,2722,0.785651330865503
50,2723,0.751101709853693
50,2724,0.761678124449145
50,2725,0.813200372692705
50,2726,0.761224849537911
50,2727,0.773866183173428
50,2728,0.805142152048551
50,2729,0.751756440281031
50,2730,0.842612878043867
50,2731,0.75513082017577
50,2732,0.752108987434212
50,2733,0.69625544559442
50,2734,0.751957895797134
50,2735,0.749187882450706
50,2736,0.800861222331344
50,2737,0.800508675178162
50,2738,0.760016116441288
50,2739,0.77059253103674
50,2740,0.785953514139659
50,2741,0.729848152904737
50,2742,0.774520913600766
50,2743,0.737654554153761
50,2744,0.710760242753897
50,2745,0.669965500742867
50,2746,0.788471708090957
50,2747,0.67903099896754
50,2748,0.739769837072851
50,2749,0.759562841530055
50,2750,0.693787615522148
50,2751,0.765908690287326
50,2752,0.804638513258291
50,2753,0.785701694744529
50,2754,0.717357910906298
50,2755,0.759311022134925
50,2756,0.795371559517514
50,2757,0.76036866359447
50,2758,0.702198383319483
50,2759,0.76298758530382
50,2760,0.79043589937297
50,2761,0.789478985671476
50,2762,0.66044672760696
50,2763,0.7815718566644
50,2764,0.793860643146735
50,2765,0.766513056835638
50,2766,0.719624285462466
50,2767,0.713026617310065
50,2768,0.824532245473546
50,2769,0.709702601294352
50,2770,0.722746845962076
50,2771,0.76273576590869
50,2772,0.668051673339881
50,2773,0.74389967515298
50,2774,0.684319206265267
50,2775,0.791392813074463
50,2776,0.715746266777467
50,2777,0.740424567500189
50,2778,0.751504620885901
50,2779,0.781168945632193
50,2780,0.798645211654202
50,2781,0.743396036362721
50,2782,0.77346327214122
50,2783,0.755281911812848
50,2784,0.779305482108232
50,2785,0.795522651154592
50,2786,0.823021329102767
50,2787,0.713882803253507
50,2788,0.797839389589786
50,2789,0.701442925134094
50,2790,0.825640250812117
50,2791,0.812092367354134
50,2792,0.653748331696507
50,2793,0.721890660018635
50,2794,0.763642315731158
50,2795,0.788975346881217
50,2796,0.738107829064995
50,2797,0.806048701871018
50,2798,0.647251391302158
50,2799,0.799551761476669
50,2800,0.761023394021808
50,2801,0.770239983883559
50,2802,0.711213517665131
50,2803,0.794968648485306
50,2804,0.766261237440508
50,2805,0.713630983858377
50,2806,0.780111304172647
50,2807,0.786205333534789
50,2808,0.646093022084561
50,2809,0.712976253431039
50,2810,0.782780589761023
50,2811,0.789630077308554
50,2812,0.724459217848959
50,2813,0.747122963410642
50,2814,0.675052252524489
50,2815,0.823676059530105
50,2816,0.722142479413764
50,2817,0.756792828183627
50,2818,0.764851048827781
50,2819,0.787615522147516
50,2820,0.771650172496286
50,2821,0.757649014127068
50,2822,0.811488000805822
50,2823,0.70360857193221
50,2824,0.759512477651029
50,2825,0.796781748130241
50,2826,0.748583515902395
50,2827,0.770391075520637
50,2828,0.728589055929088
50,2829,0.740374203621163
50,2830,0.789025710760243
50,2831,0.796227745460955
50,2832,0.806199793508096
50,2833,0.789881896703684
50,2834,0.741985847749994
50,2835,0.771398353101156
50,2836,0.769283070182066
50,2837,0.771700536375312
50,2838,0.789730805066606
50,2839,0.750346251668303
50,2840,0.682103195588124
50,2841,0.821913323764196
50,2842,0.807861801515953
50,2843,0.719271738309285
50,2844,0.762433582634535
50,2845,0.759562841530055
50,2846,0.77059253103674
50,2847,0.839188134270102
50,2848,0.74964115736194
50,2849,0.761527032812067
50,2850,0.826446072876533
50,2851,0.723603031905517
50,2852,0.829266450101987
50,2853,0.859686233033668
50,2854,0.720480471405908
50,2855,0.757800105764146
50,2856,0.730452519453048
50,2857,0.71408425876961
50,2858,0.795119740122384
50,2859,0.769736345093299
50,2860,0.779406209866284
50,2861,0.747979149354083
50,2862,0.776132557729596
50,2863,0.799249578202513
50,2864,0.73030142781597
50,2865,0.732265619097983
50,2866,0.749993704515122
50,2867,0.819395129812898
50,2868,0.743748583515902
50,2869,0.761929943844275
50,2870,0.801062677847448
50,2871,0.853944750824709
50,2872,0.704867668907859
50,2873,0.795069376243358
50,2874,0.817783485684067
50,2875,0.8469441716401
50,2876,0.801364861121604
50,2877,0.572813578101785
50,2878,0.733474352194606
50,2879,0.806048701871018
50,2880,0.789176802397321
50,2881,0.76112412177986
50,2882,0.747576238321875
50,2883,0.720933746317141
50,2884,0.772002719649467
50,2885,0.7449069527335
50,2886,0.780212031930699
50,2887,0.805192515927577
50,2888,0.732467074614087
50,2889,0.756087733877263
50,2890,0.829165722343935
50,2891,0.730251063936945
50,2892,0.690312507869356
50,2893,0.793961370904787
50,2894,0.770038528367455
50,2895,0.755684822845055
50,2896,0.704263302359548
50,2897,0.806552340661278
50,2898,0.793155548840372
50,2899,0.795975926065826
50,2900,0.781219309511219
50,2901,0.763843771247261
50,2902,0.644582105713782
50,2903,0.784845508801088
50,2904,0.844677797083931
50,2905,0.772455994560701
50,2906,0.807257434967641
50,2907,0.745914230314019
50,2908,0.720681926922012
50,2909,0.735237087960515
50,2910,0.80403414670998
50,2911,0.81999949636121
50,2912,0.737503462516683
50,2913,0.757447558610964
50,2914,0.778147112890635
50,2915,0.801818136032837
50,2916,0.708695323713832
50,2917,0.793357004356476
50,2918,0.791946815743749
50,2919,0.750698798821485
50,2920,0.655561431341442
50,2921,0.838634131600816
50,2922,0.821258593336859
50,2923,0.729042330840321
50,2924,0.741582936717786
50,2925,0.724912492760192
50,2926,0.77159980861726
50,2927,0.728991966961295
50,2928,0.692528518546498
50,2929,0.86552844300068
50,2930,0.739820200951877
50,2931,0.75825338067538
50,2932,0.800055400266929
50,2933,0.753468812167913
50,2934,0.783536047946413
50,2935,0.757598650248042
50,2936,0.805393971443681
50,2937,0.810480723225303
50,2938,0.809120898491602
50,2939,0.76298758530382
50,2940,0.775880738334467
50,2941,0.781773312180504
50,2942,0.746317141346227
50,2943,0.802221047065045
50,2944,0.762332854876483
50,2945,0.746014958072071
50,2946,0.781219309511219
50,2947,0.761174485658885
50,2948,0.804739241016343
50,2949,0.786255697413815
50,2950,0.731510160912594
50,2951,0.765707234771222
50,2952,0.764045226763365
50,2953,0.807861801515953
50,2954,0.755483367328952
50,2955,0.73891365112941
50,2956,0.721890660018635
50,2957,0.768426884238624
50,2958,0.569439198207046
50,2959,0.824834428747702
50,2960,0.650776862833976
50,2961,0.816272569313289
50,2962,0.73030142781597
50,2963,0.791543904711541
50,2964,0.781068217874141
50,2965,0.752965173377654
50,2966,0.680844098612475
50,2967,0.841253053310166
50,2968,0.73891365112941
50,2969,0.847800357583541
50,2970,0.820704590667573
50,2971,0.812948553297575
50,2972,0.793961370904787
50,2973,0.829719725013221
50,2974,0.825539523054066
50,2975,0.772455994560701
50,2976,0.753368084409861
50,2977,0.774118002568558
50,2978,0.753720631563043
50,2979,0.722545390445972
50,2980,0.809574173402836
50,2981,0.694643801465589
50,2982,0.799551761476669
50,2983,0.766412329077586
50,2984,0.735438543476619
50,2985,0.721387021228375
50,2986,0.802120319306993
50,2987,0.733877263226814
50,2988,0.775276371786155
50,2989,0.715041172471104
50,2990,0.805746518596862
50,2991,0.743698219636876
50,2992,0.684067386870137
50,2993,0.744252222306162
50,2994,0.716098813930649
50,2995,0.708040593286495
50,2996,0.794364281936995
50,2997,0.773916547052454
50,2998,0.665583843267608
50,2999,0.720127924252726
50,3000,0.814711289063484
50,3001,0.768275792601546
50,3002,0.800961950089396
50,3003,0.812444914507315
50,3004,0.700334919795523
50,3005,0.727883961622724
50,3006,0.76273576590869
50,3007,0.818891491022638
50,3008,0.743496764120773
50,3009,0.7200775603737
50,3010,0.749792248999018
50,3011,0.641912820125406
50,3012,0.759411749892977
50,3013,0.691571604845005
50,3014,0.776988743673038
50,3015,0.790385535493944
50,3016,0.754929364659666
50,3017,0.769534889577195
50,3018,0.817984941200171
50,3019,0.80403414670998
50,3020,0.742842033693435
50,3021,0.718516280123895
50,3022,0.759109566618821
50,3023,0.803429780161668
50,3024,0.79305482108232
50,3025,0.777290926947193
50,3026,0.770743622673818
50,3027,0.644279922439626
50,3028,0.799148850444461
50,3029,0.781874039938556
50,3030,0.762282490997457
50,3031,0.755584095087004
50,3032,0.705320943819093
50,3033,0.821157865578807
50,3034,0.783334592430309
50,3035,0.822970965223742
50,3036,0.742539850419279
50,3037,0.7357910906298
50,3038,0.753720631563043
50,3039,0.791644632469593
50,3040,0.721336657349349
50,3041,0.729646697388633
50,3042,0.868499911863212
50,3043,0.730200700057918
50,3044,0.854347661856916
50,3045,0.729294150235451
50,3046,0.715292991866234
50,3047,0.767772153811287
50,3048,0.730049608420841
50,3049,0.764397773916547
50,3050,0.76535468761804
50,3051,0.832086827327441
50,3052,0.783183500793231
50,3053,0.740525295258241
50,3054,0.730956158243308
50,3055,0.764699957190703
50,3056,0.662964921558258
50,3057,0.804537785500239
50,3058,0.780161668051673
50,3059,0.742489486540253
50,3060,0.823222784618871
50,3061,0.853138928760293
50,3062,0.729999244541815
50,3063,0.776132557729596
50,3064,0.686434489184357
50,3065,0.796127017702904
50,3066,0.797688297952708
50,3067,0.751504620885901
50,3068,0.792450454534008
50,3069,0.709450781899222
50,3070,0.791795724106671
50,3071,0.786104605776737
50,3072,0.744201858427136
50,3073,0.698471456271562
50,3074,0.761829216086223
50,3075,0.786205333534789
50,3076,0.751152073732719
50,3077,0.701996927803379
50,3078,0.778852207196998
50,3079,0.790738082647125
50,3080,0.771398353101156
50,3081,0.72345194026844
50,3082,0.664022563017804
50,3083,0.76847724811765
50,3084,0.816675480345496
50,3085,0.721941023897661
50,3086,0.72818614489688
50,3087,0.810581450983355
50,3088,0.793860643146735
50,3089,0.697262723174939
50,3090,0.804638513258291
50,3091,0.752814081740576
50,3092,0.664878748961245
50,3093,0.767016695625897
50,3094,0.807055979451537
50,3095,0.781521492785374
50,3096,0.743446400241747
50,3097,0.702399838835587
50,3098,0.790335171614918
50,3099,0.725617587066556
50,3100,0.806300521266148
50,3101,0.71146533706026
50,3102,0.772204175165571
50,3103,0.780010576414595
50,3104,0.775377099544207
50,3105,0.762030671602327
50,3106,0.756037369998237
50,3107,0.793810279267709
50,3108,0.80040794742011
50,3109,0.825892070207247
50,3110,0.767570698295183
50,3111,0.736345093299086
50,3112,0.804437057742187
50,3113,0.805494699201732
50,3114,0.687341039006824
50,3115,0.720178288131752
50,3116,0.77608219385057
50,3117,0.772858905592909
50,3118,0.792047543501801
50,3119,0.784795144922062
50,3120,0.756289189393367
50,3121,0.726775956284153
50,3122,0.716803908237012
50,3123,0.810581450983355
50,3124,0.809775628918939
50,3125,0.804739241016343
50,3126,0.807509254362771
50,3127,0.689003047014681
50,3128,0.822970965223742
50,3129,0.75200825967616
50,3130,0.760670846868626
50,3131,0.782125859333686
50,3132,0.754123542595251
50,3133,0.710055148447533
50,3134,0.733373624436554
50,3135,0.78731333887336
50,3136,0.732668530130191
50,3137,0.82548915917504
50,3138,0.784996600438166
50,3139,0.821762232127119
50,3140,0.736445821057138
50,3141,0.786860063962126
50,3142,0.80302686912946
50,3143,0.734129082621944
50,3144,0.728589055929088
50,3145,0.761627760570119
50,3146,0.803681599556798
50,3147,0.781420765027322
50,3148,0.774672005237843
50,3149,0.747173327289668
50,3150,0.808365440306212
50,3151,0.731409433154542
50,3152,0.791443176953489
50,3153,0.829719725013221
50,3154,0.764851048827781
50,3155,0.769383797940117
50,3156,0.788421344211931
50,3157,0.721437385107401
50,3158,0.794968648485306
50,3159,0.786860063962126
50,3160,0.786205333534789
50,3161,0.708947143108962
50,3162,0.799652489234721
50,3163,0.680894462491501
50,3164,0.773513636020246
50,3165,0.798443756138098
50,3166,0.70360857193221
50,3167,0.770743622673818
50,3168,0.811840547959004
50,3169,0.810027448314069
50,3170,0.791594268590567
50,3171,0.713127345068117
50,3172,0.757850469643172
50,3173,0.775477827302259
50,3174,0.756440281030445
50,3175,0.773765455415376
50,3176,0.745309863765707
50,3177,0.808063257032057
50,3178,0.728085417138828
50,3179,0.768577975875702
50,3180,0.823827151167183
50,3181,0.794767192969203
50,3182,0.701694744529224
50,3183,0.793558459872579
50,3184,0.755987006119211
50,3185,0.723653395784543
50,3186,0.69549998740903
50,3187,0.719372466067337
50,3188,0.835511571101206
50,3189,0.815265291732769
50,3190,0.800458311299136
50,3191,0.762030671602327
50,3192,0.794213190299917
50,3193,0.69625544559442
50,3194,0.74989297675707
50,3195,0.751051345974667
50,3196,0.852131651179774
50,3197,0.725970134219738
50,3198,0.752461534587394
50,3199,0.764347410037521
50,3200,0.79280300168719
50,3201,0.697514542570069
50,3202,0.82261841807056
50,3203,0.740726750774345
50,3204,0.820352043514392
50,3205,0.77608219385057
50,3206,0.71745863866435
50,3207,0.782377678728816
50,3208,0.772455994560701
50,3209,0.811034725894589
50,3210,0.789227166276347
50,3211,0.792752637808164
50,3212,0.764750321069729
50,3213,0.775880738334467
50,3214,0.765908690287326
50,3215,0.677217899322606
50,3216,0.728941603082269
50,3217,0.733272896678502
50,3218,0.760318299715444
50,3219,0.826748256150689
50,3220,0.635012968698849
50,3221,0.761174485658885
50,3222,0.756843192062653
50,3223,0.71957392158344
50,3224,0.725667950945582
50,3225,0.774823096874921
50,3226,0.732517438493113
50,3227,0.758908111102717
50,3228,0.698723275666692
50,3229,0.809574173402836
50,3230,0.796529928735111
50,3231,0.658986175115207
50,3232,0.801062677847448
50,3233,0.780413487446803
50,3234,0.763793407368236
50,3235,0.716300269446753
50,3236,0.804588149379265
50,3237,0.782428042607842
50,3238,0.767419606658105
50,3239,0.69837072851351
50,3240,0.733323260557528
50,3241,0.733977990984866
50,3242,0.808214348669135
50,3243,0.749540429603888
50,3244,0.848354360252827
50,3245,0.752914809498628
50,3246,0.782377678728816
50,3247,0.745058044370577
50,3248,0.725516859308504
50,3249,0.781622220543426
50,3250,0.756792828183627
50,3251,0.83047518319861
50,3252,0.748482788144343
50,3253,0.736999823726423
50,3254,0.75563445896603
50,3255,0.659540177784493
50,3256,0.768376520359598
50,3257,0.827000075545818
50,3258,0.78968044118758
50,3259,0.760519755231548
50,3260,0.74989297675707
50,3261,0.71796227745461
50,3262,0.804940696532447
50,3263,0.751303165369797
50,3264,0.764196318400443
50,3265,0.7410289340485
50,3266,0.785802422502581
50,3267,0.737201279242527
50,3268,0.781773312180504
50,3269,0.793810279267709
50,3270,0.729545969630581
50,3271,0.736395457178112
50,3272,0.716098813930649
50,3273,0.73292034952532
50,3274,0.826244617360429
50,3275,0.706378585278638
50,3276,0.735639998992722
50,3277,0.737704918032787
50,3278,0.790838810405177
50,3279,0.66407292689683
50,3280,0.75774974188512
50,3281,0.821308957215885
50,3282,0.77658583264083
50,3283,0.806703432298356
50,3284,0.707637682254287
50,3285,0.750094432273174
50,3286,0.772355266802649
50,3287,0.768326156480572
50,3288,0.740877842411423
50,3289,0.721185565712271
50,3290,0.71222079524565
50,3291,0.740424567500189
50,3292,0.782679862002972
50,3293,0.76611014580343
50,3294,0.69026214399033
50,3295,0.729848152904737
50,3296,0.816121477676211
50,3297,0.679383546120722
50,3298,0.830273727682506
50,3299,0.774823096874921
50,3300,0.751554984764927
50,3301,0.761325577295963
50,3302,0.704968396665911
50,3303,0.794515373574073
50,3304,0.702953841504873
50,3305,0.778902571076024
50,3306,0.77447054972174
50,3307,0.636020246279368
50,3308,0.778902571076024
50,3309,0.812847825539523
50,3310,0.765153232101937
50,3311,0.788622799728035
50,3312,0.777693837979401
50,3313,0.797134295283423
50,3314,0.811790184079978
50,3315,0.758505200070509
50,3316,0.824784064868676
50,3317,0.666792576364232
50,3318,0.751806804160056
50,3319,0.659640905542545
50,3320,0.712724434035909
50,3321,0.810933998136537
50,3322,0.802523230339201
50,3323,0.802825413613357
50,3324,0.788572435849009
50,3325,0.77346327214122
50,3326,0.781521492785374
50,3327,0.724711037244089
50,3328,0.70884641535091
50,3329,0.77421873032661
50,3330,0.765052504343885
50,3331,0.789781168945632
50,3332,0.739971292588955
50,3333,0.675606255193775
50,3334,0.723300848631362
50,3335,0.729646697388633
50,3336,0.822668781949586
50,3337,0.7501447961522
50,3338,0.727128503437335
50,3339,0.823021329102767
50,3340,0.804336329984135
50,3341,0.75226007907129
50,3342,0.83621666540757
50,3343,0.769131978544988
50,3344,0.70098965022286
50,3345,0.640150084359497
50,3346,0.797738661831734
50,3347,0.757951197401224
50,3348,0.764448137795573
50,3349,0.839288862028153
50,3350,0.713731711616429
50,3351,0.732517438493113
50,3352,0.751152073732719
50,3353,0.786054241897711
50,3354,0.785550603107451
50,3355,0.670318047896049
50,3356,0.766311601319534
50,3357,0.790385535493944
50,3358,0.755281911812848
50,3359,0.827453350457052
50,3360,0.778348568406739
50,3361,0.785449875349399
50,3362,0.787414066631412
50,3363,0.779809120898492
50,3364,0.774974188511999
50,3365,0.718465916244869
50,3366,0.77346327214122
50,3367,0.778046385132583
50,3368,0.773161088867065
50,3369,0.783485684067387
50,3370,0.774269094205636
50,3371,0.749691521240966
50,3372,0.777844929616479
50,3373,0.798745939412254
50,3374,0.726977411800257
50,3375,0.778550023922842
50,3376,0.772002719649467
50,3377,0.853894386945683
50,3378,0.796781748130241
50,3379,0.815517111127899
50,3380,0.775074916270051
50,3381,0.821308957215885
50,3382,0.797537206315631
50,3383,0.762635038150638
50,3384,0.752209715192264
50,3385,0.83596484601244
50,3386,0.776636196519856
50,3387,0.742136939387072
50,3388,0.789630077308554
50,3389,0.766613784593689
50,3390,0.775880738334467
50,3391,0.741331117322656
50,3392,0.730956158243308
50,3393,0.809171262370628
50,3394,0.664979476719297
50,3395,0.722897937599154
50,3396,0.81450983354738
50,3397,0.819949132482184
50,3398,0.761829216086223
50,3399,0.707285135101105
50,3400,0.73130870539649
50,3401,0.817984941200171
50,3402,0.831734280174259
50,3403,0.719624285462466
50,3404,0.717257183148246
50,3405,0.747979149354083
50,3406,0.73841001233915
50,3407,0.767318878900053
50,3408,0.732366346856035
50,3409,0.731510160912594
50,3410,0.693334340610914
50,3411,0.729193422477399
50,3412,0.707536954496235
50,3413,0.728236508775906
50,3414,0.72058119916396
50,3415,0.786406789050893
50,3416,0.816524388708418
50,3417,0.7253154037924
50,3418,0.819848404724132
50,3419,0.677066807685528
50,3420,0.744554405580318
50,3421,0.768577975875702
50,3422,0.713177708947143
50,3423,0.792047543501801
50,3424,0.747878421596031
50,3425,0.788622799728035
50,3426,0.844274886051724
50,3427,0.782629498123946
50,3428,0.724207398453829
50,3429,0.751202437611745
50,3430,0.797436478557578
50,3431,0.751202437611745
50,3432,0.757800105764146
50,3433,0.811689456321926
50,3434,0.780010576414595
50,3435,0.77945657374531
50,3436,0.746317141346227
50,3437,0.791493540832515
50,3438,0.772405630681675
50,3439,0.671828964266828
50,3440,0.777290926947193
50,3441,0.660144544332805
50,3442,0.778600387801869
50,3443,0.732215255218957
50,3444,0.769383797940117
50,3445,0.75774974188512
50,3446,0.807660345999849
50,3447,0.738258920702073
50,3448,0.748382060386291
50,3449,0.75301553725668
50,3450,0.777290926947193
50,3451,0.82997154440835
50,3452,0.743093853088565
50,3453,0.772204175165571
50,3454,0.723552668026491
50,3455,0.730150336178893
50,3456,0.766865603988819
50,3457,0.738359648460124
50,3458,0.743547127999799
50,3459,0.773362544383168
50,3460,0.837123215230037
50,3461,0.739618745435774
50,3462,0.742791669814409
50,3463,0.746367505225253
50,3464,0.728790511445191
50,3465,0.775427463423233
50,3466,0.72768250610662
50,3467,0.774923824632973
50,3468,0.776787288156934
50,3469,0.84618871345471
50,3470,0.679685729394878
50,3471,0.83097882198887
50,3472,0.788471708090957
50,3473,0.710458059479741
50,3474,0.738007101306943
50,3475,0.722847573720128
50,3476,0.758807383344665
50,3477,0.823625695651079
50,3478,0.74913751857168
50,3479,0.762282490997457
50,3480,0.735488907355645
50,3481,0.715141900229156
50,3482,0.76636196519856
50,3483,0.780715670720959
50,3484,0.794867920727254
50,3485,0.77421873032661
50,3486,0.703507844174158
50,3487,0.76636196519856
50,3488,0.844425977688802
50,3489,0.816977663619652
50,3490,0.779154390471154
50,3491,0.705169852182015
50,3492,0.812042003475108
50,3493,0.697363450932991
50,3494,0.827906625368286
50,3495,0.732315982977009
50,3496,0.797738661831734
50,3497,0.750950618216615
50,3498,0.756742464304601
50,3499,0.729193422477399
50,3500,0.854398025735942
50,3501,0.807005615572511
50,3502,0.7200775603737
50,3503,0.812293822870238
50,3504,0.768275792601546
50,3505,0.703558208053184
50,3506,0.801918863790889
50,3507,0.794465009695047
50,3508,0.773664727657324
50,3509,0.686333761426305
50,3510,0.765253959859988
50,3511,0.784241142252776
50,3512,0.721538112865453
50,3513,0.735388179597593
50,3514,0.793105184961346
50,3515,0.706277857520586
50,3516,0.726473773009997
50,3517,0.743950039032006
50,3518,0.748180604870187
50,3519,0.753871723200121
50,3520,0.831381733021077
50,3521,0.718617007881947
50,3522,0.766261237440508
50,3523,0.836015209891466
50,3524,0.767520334416157
50,3525,0.818740399385561
50,3526,0.806804160056408
50,3527,0.784392233889854
50,3528,0.731913071944801
50,3529,0.781370401148296
50,3530,0.760318299715444
50,3531,0.69575180680416
50,3532,0.772758177834857
50,3533,0.792097907380826
50,3534,0.747374782805772
50,3535,0.732215255218957
50,3536,0.824028606683287
50,3537,0.766311601319534
50,3538,0.786104605776737
50,3539,0.780866762358037
50,3540,0.806350885145174
50,3541,0.72843796429201
50,3542,0.821208229457833
50,3543,0.795875198307774
50,3544,0.727833597743698
50,3545,0.610485759613205
50,3546,0.632242955352421
50,3547,0.696809448263705
50,3548,0.798091208984916
50,3549,0.738863287250384
50,3550,0.827755533731208
50,3551,0.831029185867896
50,3552,0.73367580771071
50,3553,0.793860643146735
50,3554,0.798947394928357
50,3555,0.793810279267709
50,3556,0.705824582609353
50,3557,0.724559945607011
50,3558,0.789730805066606
50,3559,0.770894714310896
50,3560,0.743547127999799
50,3561,0.751605348643953
50,3562,0.736093273903956
50,3563,0.788018433179724
50,3564,0.805998337991992
50,3565,0.775427463423233
50,3566,0.803631235677772
50,3567,0.725516859308504
50,3568,0.787665886026542
50,3569,0.799954672508877
50,3570,0.706831860189872
50,3571,0.777895293495505
50,3572,0.741734028354864
50,3573,0.807912165394979
50,3574,0.799400669839591
50,3575,0.710709878874871
50,3576,0.721739568381557
50,3577,0.825992797965299
50,3578,0.78993226058271
50,3579,0.793508095993554
50,3580,0.816474024829392
50,3581,0.755987006119211
50,3582,0.787111883357256
50,3583,0.75749792248999
50,3584,0.785449875349399
50,3585,0.680390823701241
50,3586,0.849160182317242
50,3587,0.693737251643122
50,3588,0.713278436705195
50,3589,0.735992546145904
50,3590,0.787162247236282
50,3591,0.793306640477449
50,3592,0.69076578278059
50,3593,0.687743950039032
50,3594,0.754929364659666
50,3595,0.807710709878875
50,3596,0.700486011432601
50,3597,0.700536375311627
50,3598,0.745712774797915
50,3599,0.824381153836468
50,3600,0.718516280123895
50,3601,0.801364861121604
50,3602,0.785903150260633
50,3603,0.786708972325049
50,3604,0.764951776585833
50,3605,0.740877842411423
50,3606,0.814358741910302
50,3607,0.71771045805948
50,3608,0.756238825514341
50,3609,0.703709299690262
50,3610,0.724509581727985
50,3611,0.786507516808945
50,3612,0.781622220543426
50,3613,0.777643474100375
50,3614,0.728085417138828
50,3615,0.762181763239405
50,3616,0.754576817506484
50,3617,0.623882551434112
50,3618,0.78444259776888
50,3619,0.642567550552744
50,3620,0.811790184079978
50,3621,0.689204502530785
50,3622,0.73292034952532
50,3623,0.803983782830954
50,3624,0.751554984764927
50,3625,0.737251643121553
50,3626,0.737805645790839
50,3627,0.744352950064214
50,3628,0.691773060361109
50,3629,0.726775956284153
50,3630,0.775024552391025
50,3631,0.764951776585833
50,3632,0.816222205434263
50,3633,0.802422502581149
50,3634,0.822316234796404
50,3635,0.683463020321825
50,3636,0.790335171614918
50,3637,0.792954093324268
50,3638,0.701694744529224
50,3639,0.683211200926695
50,3640,0.827302258819974
50,3641,0.661403641308454
50,3642,0.797033567525371
50,3643,0.803580871798746
50,3644,0.831935735690363
50,3645,0.777643474100375
50,3646,0.687492130643902
50,3647,0.706177129762534
50,3648,0.818589307748483
50,3649,0.753821359321095
50,3650,0.705069124423963
50,3651,0.708090957165521
50,3652,0.826043161844325
50,3653,0.781974767696608
50,3654,0.72219284329279
50,3655,0.721336657349349
50,3656,0.790838810405177
50,3657,0.792047543501801
50,3658,0.760519755231548
50,3659,0.826798620029715
50,3660,0.745460955402785
50,3661,0.700838558585782
50,3662,0.787212611115308
50,3663,0.706529676915716
50,3664,0.749540429603888
50,3665,0.77134798922213
50,3666,0.74913751857168
50,3667,0.816574752587444
50,3668,0.840245775729647
50,3669,0.806904887814459
50,3670,0.648057213366574
50,3671,0.759210294376873
50,3672,0.704918032786885
50,3673,0.810682178741407
50,3674,0.781017853995115
50,3675,0.851174737478281
50,3676,0.782780589761023
50,3677,0.754576817506484
50,3678,0.755987006119211
50,3679,0.707134043464028
50,3680,0.744554405580318
50,3681,0.788421344211931
50,3682,0.690211780111304
50,3683,0.770038528367455
50,3684,0.765556143134144
50,3685,0.763642315731158
50,3686,0.671476417113646
50,3687,0.786457152929919
50,3688,0.819092946538742
50,3689,0.754778273022588
50,3690,0.783838231220569
50,3691,0.773110724988039
50,3692,0.816725844224522
50,3693,0.770088892246481
50,3694,0.752209715192264
50,3695,0.78706151947823
50,3696,0.719019918914155
50,3697,0.850671098688021
50,3698,0.785399511470373
50,3699,0.796076653823877
50,3700,0.732668530130191
50,3701,0.745259499886681
50,3702,0.796983203646345
50,3703,0.755987006119211
50,3704,0.705824582609353
50,3705,0.749943340636096
50,3706,0.689305230288837
50,3707,0.768678703633754
50,3708,0.675505527435723
